metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1752139519,1.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_duration,1752139519,25.202200,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_blocked,1752139519,282.972400,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_connecting,1752139519,19.099800,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_tls_handshaking,1752139519,177.281100,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_sending,1752139519,0.630100,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_waiting,1752139519,23.080500,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_receiving,1752139519,1.491600,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_failed,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_reqs,1752139519,1.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_duration,1752139519,23.518800,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_blocked,1752139519,286.166600,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_connecting,1752139519,19.641700,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_tls_handshaking,1752139519,178.422600,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_sending,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_waiting,1752139519,22.027200,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_receiving,1752139519,1.491600,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_failed,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_reqs,1752139519,1.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_duration,1752139519,25.202200,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_blocked,1752139519,282.972400,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_connecting,1752139519,22.188900,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_tls_handshaking,1752139519,176.116200,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_sending,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_waiting,1752139519,25.202200,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_receiving,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_failed,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_reqs,1752139519,1.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_duration,1752139519,24.064900,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_blocked,1752139519,284.109700,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_connecting,1752139519,18.952300,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_tls_handshaking,1752139519,177.876500,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_sending,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_waiting,1752139519,24.064900,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_receiving,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_failed,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_reqs,1752139519,1.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_duration,1752139519,24.572100,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_blocked,1752139519,285.113300,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_connecting,1752139519,21.810200,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_tls_handshaking,1752139519,175.053300,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_sending,1752139519,0.507200,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_waiting,1752139519,24.064900,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_receiving,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_failed,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_reqs,1752139519,1.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_duration,1752139519,24.064900,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_blocked,1752139519,284.655800,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_connecting,1752139519,18.952300,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_tls_handshaking,1752139519,178.418400,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_sending,1752139519,0.546100,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_waiting,1752139519,22.027200,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_receiving,1752139519,1.491600,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_failed,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_reqs,1752139519,1.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_duration,1752139519,25.202200,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_blocked,1752139519,284.483200,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_connecting,1752139519,19.728100,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_tls_handshaking,1752139519,176.739200,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_sending,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_waiting,1752139519,25.202200,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_receiving,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_failed,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_reqs,1752139519,1.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_duration,1752139519,25.565900,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_blocked,1752139519,284.655800,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_connecting,1752139519,18.577700,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_tls_handshaking,1752139519,178.964500,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_sending,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_waiting,1752139519,25.565900,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_receiving,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_failed,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_reqs,1752139519,1.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_duration,1752139519,26.914600,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_blocked,1752139519,284.109700,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_connecting,1752139519,19.186200,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_tls_handshaking,1752139519,178.418400,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_sending,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_waiting,1752139519,26.914600,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_receiving,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_failed,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_reqs,1752139519,1.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_duration,1752139519,28.051900,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_blocked,1752139519,284.483200,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_connecting,1752139519,21.810200,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_tls_handshaking,1752139519,174.423200,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_sending,1752139519,0.508100,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_waiting,1752139519,27.543800,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_receiving,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_failed,1752139519,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
checks,1752139519,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1752139519,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1752139519,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1752139519,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1752139519,1.000000,accessToken is returned,,,,,,,,default,,,,,,,
checks,1752139519,1.000000,accessToken is returned,,,,,,,,default,,,,,,,
checks,1752139519,1.000000,accessToken is returned,,,,,,,,default,,,,,,,
checks,1752139519,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1752139519,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1752139519,1.000000,accessToken is returned,,,,,,,,default,,,,,,,
checks,1752139519,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1752139519,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1752139519,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1752139519,1.000000,accessToken is returned,,,,,,,,default,,,,,,,
checks,1752139519,1.000000,accessToken is returned,,,,,,,,default,,,,,,,
checks,1752139519,1.000000,accessToken is returned,,,,,,,,default,,,,,,,
checks,1752139519,1.000000,accessToken is returned,,,,,,,,default,,,,,,,
checks,1752139519,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1752139519,1.000000,accessToken is returned,,,,,,,,default,,,,,,,
checks,1752139519,1.000000,accessToken is returned,,,,,,,,default,,,,,,,
vus,1752139520,10.000000,,,,,,,,,,,,,,,,
vus_max,1752139520,10.000000,,,,,,,,,,,,,,,,
data_sent,1752139520,637.000000,,,,,,,,,default,,,,,,,
data_received,1752139520,5344.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752139520,1323.427400,,,,,,,,,default,,,,,,,
iterations,1752139520,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752139520,637.000000,,,,,,,,,default,,,,,,,
data_received,1752139520,5366.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752139520,1321.916600,,,,,,,,,default,,,,,,,
iterations,1752139520,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752139520,637.000000,,,,,,,,,default,,,,,,,
data_received,1752139520,5344.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752139520,1321.916600,,,,,,,,,default,,,,,,,
iterations,1752139520,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752139520,637.000000,,,,,,,,,default,,,,,,,
data_received,1752139520,5344.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752139520,1321.916600,,,,,,,,,default,,,,,,,
iterations,1752139520,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752139520,637.000000,,,,,,,,,default,,,,,,,
data_received,1752139520,5344.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752139520,1323.617300,,,,,,,,,default,,,,,,,
iterations,1752139520,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752139520,637.000000,,,,,,,,,default,,,,,,,
data_received,1752139520,5366.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752139520,1323.617300,,,,,,,,,default,,,,,,,
iterations,1752139520,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752139520,637.000000,,,,,,,,,default,,,,,,,
data_received,1752139520,5343.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752139520,1323.617300,,,,,,,,,default,,,,,,,
iterations,1752139520,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752139520,637.000000,,,,,,,,,default,,,,,,,
data_received,1752139520,5366.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752139520,1323.838200,,,,,,,,,default,,,,,,,
iterations,1752139520,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752139520,637.000000,,,,,,,,,default,,,,,,,
data_received,1752139520,5366.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752139520,1322.327400,,,,,,,,,default,,,,,,,
iterations,1752139520,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752139520,637.000000,,,,,,,,,default,,,,,,,
data_received,1752139520,5366.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752139520,1322.327400,,,,,,,,,default,,,,,,,
iterations,1752139520,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1752139520,1.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_duration,1752139520,21.927400,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_blocked,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_connecting,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_tls_handshaking,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_sending,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_waiting,1752139520,21.767000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_receiving,1752139520,0.160400,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_failed,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_reqs,1752139520,1.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_duration,1752139520,21.927400,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_blocked,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_connecting,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_tls_handshaking,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_sending,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_waiting,1752139520,21.927400,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_receiving,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_failed,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_reqs,1752139520,1.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_duration,1752139520,22.148300,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_blocked,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_connecting,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_tls_handshaking,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_sending,1752139520,0.220900,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_waiting,1752139520,21.927400,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_receiving,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_failed,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
checks,1752139520,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1752139520,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1752139520,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1752139520,1.000000,accessToken is returned,,,,,,,,default,,,,,,,
checks,1752139520,1.000000,accessToken is returned,,,,,,,,default,,,,,,,
checks,1752139520,1.000000,accessToken is returned,,,,,,,,default,,,,,,,
http_reqs,1752139520,1.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_duration,1752139520,24.238900,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_blocked,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_connecting,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_tls_handshaking,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_sending,1752139520,0.220900,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_waiting,1752139520,23.793300,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_receiving,1752139520,0.224700,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_failed,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_reqs,1752139520,1.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_duration,1752139520,24.238900,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_blocked,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_connecting,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_tls_handshaking,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_sending,1752139520,0.220900,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_waiting,1752139520,24.018000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_receiving,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_failed,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_reqs,1752139520,1.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_duration,1752139520,24.238900,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_blocked,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_connecting,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_tls_handshaking,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_sending,1752139520,0.220900,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_waiting,1752139520,24.018000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_receiving,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
http_req_failed,1752139520,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,default,,200,,tls1.3,https://dummyjson.com/auth/login,,
checks,1752139520,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1752139520,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1752139520,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1752139520,1.000000,accessToken is returned,,,,,,,,default,,,,,,,
